word,sentiment_score
崩崩,-0.2928985766259645
有點,-0.2182779607853092
晚上,-0.010388764558159421
空蛙,-0.11544922353927009
韭菜,-0.10805875017624873
崩盤,-0.18746215936024022
於,0.2019368560968292
馬,-0.11745974381580296
G,-0.07046243701104579
500,-0.06509920833908947
龍哥,-0.15374359993272294
>,-0.07392250435582104
傻,-0.13138240199670312
跳水,-0.25580201135536507
這次,0.037698470704682546
（,-0.10786341606868512
追,0.08451482265427451
賠,-0.16495570297013468
翻,-0.22167020025566023
砍,-0.26398427045568396
已,-0.10324198511499576
隻,-0.027475291601770004
陶,-0.10341119030584192
其他,0.10279936318116915
7,-0.016375175119879813
三,-0.1871945374528987
8,0.0044249618298832245
-.-,0.09867287298957957
聯電,0.011886673846660036
公公,-0.1622756658851637
重播,-0.20961662279674692
只能,-0.10084211539542123
開低,-0.17155984271844082
抱,-0.0535970267709616
天,0.02715662554776965
睏,0.062144764753082955
禮拜,-0.07022771951539485
做空,-0.18810046746914028
_,-0.16977072902813858
公園,-0.08570010932328123
傻多,-0.07396227237781204
住,-0.07379169251243545
送,-0.039984091500001116
玉山,-0.05985835140893388
空空,-0.10067999381427334
小心,0.06143627716210195
找,0.01972376173972055
6,-0.015090964039098898
老輸,0.00396868822811628
幫,0.23243438131482538
去年,0.024121658296422894
往,0.0030635802580006428
0.0,-0.004875706564083196
會不會,0.2293754834952865
屌,-0.015344125869502125
原來,0.0573656449722498
解套,-0.06415680777423483
<,-0.04937020683460591
呀,-0.15405649774567567
剛剛,-0.1366440221196645
電子,0.011384261745969968
早就,0.028047464406902388
以,0.04349452869788703
有夠,-0.06399790729832451
這盤,-0.10571578550908546
丸子,-0.21204395376638746
這波,-0.008795630036043353
蛙,-0.06632837139035468
）,-0.07122953182480721
啊啊啊,-0.12397835493001529
搞,-0.3168671333302774
爆噴,-0.08899336517892033
懂,0.18069690322066728
投顧,-0.04500729390180511
噴了,0.02655301167502241
站,0.10674564373277436
新高,0.2091379801944306
目前,0.02070386786236981
XDDD,-0.23272370661228256
硬,-0.179485108302578
面板,-0.006762267663964663
新,0.17748242505060038
政府,-0.015447244982136317
股價,0.012101470391756115
洗,-0.28932670857837856
日本,-0.02864504267824025
公司,-0.028932251666758613
一張,0.008409929516692744
厲害,0.16127577860001013
預告,-0.06411381720898701
大哥,0.040525546418250534
難,-0.06450819023744916
仔,-0.1200917791074186
股版,-0.13024172145340937
會員,0.07351001724641007
幾天,-0.04713392601493726
哦,0.08080025789579305
緯創,0.009526785165264586
事,-0.11629150559684673
見,-0.04296317978174759
飛機,-0.1042297044625331
救救,-0.01955670050052979
嘴,-0.10974000424411588
籌碼,-0.09211964481899644
搶,-0.04800066632643392
少,-0.2601592931628467
時,0.05404406042809196
差不多,0.16849817113098559
操作,0.06859066192245118
跳,-0.14215598196607238
市場,0.011407497255963487
多單,0.05854582594954137
慢慢,0.022550366919195288
套牢,-0.239014470944245
傻空,-0.15885832796586358
就要,0.07561055815276309
輸,0.09958394641372299
一波,0.08267590201816781
至少,0.09575603665888063
圖,0.16262809659212155
倒貨,-0.299276330018441
大爆,-0.06860856332027827
成本,0.04434533269018914
閒聊,-0.07558775224604274
量,0.006062673416024982
補,-0.045917047266995276
單,-0.038913535787441896
但是,-0.03588132427993642
億,-0.013429847493858105
託,0.04160773439351278
隔日,-0.08272638242759171
美元,-0.02380848191153597
翻紅,-0.10829853616700541
突然,-0.053192806727620036
大戶,-0.22625042935187786
扯,-0.14360684454905848
高點,-0.03903516577125025
喵,0.0322655244599203
一路,-0.01988062227605603
資金,0.04544386111122205
拿,0.01831737435698023
水手,-0.16939618788818106
大媽,-0.18156711614392698
突破,0.042819725406224536
多空,-0.15681399654207337
今晚,0.02466968259118102
vix,-0.04842788176325733
信,0.07657272178979631
救,0.11217181878116408
台幣,-0.05685635460462996
你們,-0.20872653050708354
節目,-0.08379649403489864
剩,0.032606494417922134
財報,0.03099402888629241
趴,0.039136426490009646
復,-0.004850225198467216
拆,-0.0696125198898002
中國,-0.17589756520883854
新聞,0.07810429677691332
走高,-0.19583632075846744
鴻海,-0.09282494173646566
宇宙,-0.09514385685024354
下來,-0.18700010785587387
乾,-0.2755701595869941
接,0.005376516029021708
利空,0.05939129671296061
指,-0.03957803293563273
